id,translated_german,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
11,"Ein Antikörper-Cocktail, ZMapp, zeigte zunächst in diesem Bereich Versprechen, aber formale Studien haben gezeigt, dass er weniger Nutzen hat als","Ein Antikörper-Cocktail, ZMapp, erwies sich zunächst als vielversprechend, formelle Studien zeigten jedoch, dass er, was die Verhinderung von Todesfällen anbelangt, weniger Vorteile brachte als erhofft.","Ein Antikörpercocktail, ZMapp, zeigte zunächst vielversprechende Ergebnisse in diesem Bereich, aber formelle Studien ergaben, dass er weniger Nutzen bei der Verhinderung von Todesfällen hatte als erhofft.",0.857048511505127,0.7678483128547668,0.8100000619888306,0.8735401630401611,0.803443431854248,0.8370267748832703
12,"Im PALM-Studio diente ZMapp als Kontrolle, was bedeutet, dass Wissenschaftler es als Basis verwendeten und die drei anderen Behandlungen mit ihm verglichen","In der PALM-Studie diente ZMapp als Kontrolle, d.h. die Wissenschaftler verwendeten es als Ausgangsbasis und verglichen die drei anderen Behandlungen damit.","In der PALM-Studie diente ZMapp als Kontrollmittel, was bedeutet, dass die Wissenschaftler es als Basis verwendeten und die drei anderen Behandlungen mit ihm verglichen.",0.8644149303436279,0.8399369120597839,0.8520001173019409,0.9289835691452026,0.895391047000885,0.9118779897689819
13,USA Gymnastics unterstützt den Brief des Olympischen Komitees der Vereinigten Staaten und akzeptiert die absolute Notwendigkeit der olymp,"USA Gymnastics unterstützt den Brief des Olympischen Komitees der Vereinigten Staaten und akzeptiert es als absolute Notwendigkeit, dass sich die olympische Familie für ein sicheres Umfeld für alle unsere Sportler einsetzt.","Die USA Gymnastik unterstützt den Brief des United States Olympic Committee und akzeptiert die absolute Notwendigkeit der Olympischen Familie, ein sicheres Umfeld für alle unsere Athleten zu fördern.",0.9053724408149719,0.8074852824211121,0.8536317944526672,0.8530728816986084,0.7872145175933838,0.8188215494155884
14,"Wir stimmen der Aussage des USOC zu, dass die Interessen unserer Athleten und Clubs und ihres Sports besser gedient werden können, indem wir innerhalb","Wir stimmen mit der Aussage des USOC überein, dass den Interessen unserer Athleten und Vereine und ihres Sports besser gedient ist, wenn wir innerhalb unserer Organisation sinnvolle Veränderungen vorantreiben, anstatt eine Dezertifizierung vorzunehmen.","Wir stimmen der Erklärung des USOC zu, dass die Interessen unserer Athleten und Vereine sowie ihres Sports besser durch eine sinnvolle Veränderung innerhalb unserer Organisation bedient werden können, anstatt durch eine Aberkennung der Zertifizierung.",0.8875514268875122,0.7817082405090332,0.8312742710113525,0.8979989290237427,0.7981055974960327,0.8451106548309326
15,"USA Gymnastics unterstützt eine unabhängige Untersuchung, die Licht erwecken könnte, wie der Missbrauch des von den Überlebenden von Larry Nassar so mutig beschriebenen Anteil","USA Gymnastics unterstützt eine unabhängige Untersuchung, die ans Licht bringen könnte, wie Missbrauch in dem Ausmaß, das von den Überlebenden von Lary Nassar so mutig beschrieben wurde, so lange unentdeckt bleiben konnte, und heißt alle notwendigen und angemessenen Veränderungen willkommen.","USA Gymnastics unterstützt eine unabhängige Untersuchung, die möglicherweise aufdecken kann, wie der Missbrauch in dem Maße, wie ihn die Überlebenden von Larry Nassar so mutig beschrieben haben, so lange unentdeckt bleiben konnte, und begrüßt alle notwendigen und angemessenen Veränderungen.",0.8555699586868286,0.7716690301895142,0.811456561088562,0.8551559448242188,0.7731578350067139,0.8120923042297363
16,"USA Gymnastik und USOC haben dasselbe Ziel – den Sport der Gymnastik und andere so sicher wie möglich zu machen, dass die Athleten ihre Träume in einem sicheren","USA Gymnastics und das USOC haben das gleiche Ziel - den Turnsport und andere Sportarten für die Athleten so sicher wie möglich zu machen, damit sie ihren Träumen in einer sicheren, positiven und selbstbestimmten Umgebung folgen können.","Die USA Gymnastics und das USOC haben dasselbe Ziel – den Leistungssport Gymnastik und andere Sportarten so sicher wie möglich zu gestalten, damit Athleten ihre Träume in einer sicheren, positiven und gestärkten Umgebung verfolgen können.",0.852878212928772,0.7905999422073364,0.8205590844154358,0.8838464021682739,0.811531126499176,0.8461464643478394
17,In den 1960er Jahren arbeitete Brzezinski als Berater für John F. Kennedy und dann für die Lyndon B. Johnson Administration.,Während der 1960er-Jahre arbeitete Brzezinski als Berater für John F. Kennedy sowie anschließend für die Regierung rund um Lyndon B. Johnson.,Während der 1960er Jahre arbeitete Brzezinski als Berater für John F. Kennedy und anschließend für die Verwaltung von Lyndon B. Johnson.,0.9620527029037476,0.940963864326477,0.9513913989067078,0.9670251607894897,0.9609677791595459,0.9639869928359985
18,"Während der Wahlen von 1976 berät er Carter in der Außenpolitik, arbeitete dann von 1977 bis 1981 als National Security Advisor (NSA) und folgte Henry Kissinger",Während der Wahlen im Jahre 1976 beriet er Carter in der Außenpolitik und diente dann von 1977 bis 1981 in Nachfolge von Henry Kissinger als als nationaler Sicherheitsberater (NSA).,Während der Auswahlverfahren 1976 beriet er Carter in Fragen der Außenpolitik und diente dann von 1977 bis 1981 als Nationaler Sicherheitsberater (NSA) und folgte Henry Kissinger nach.,0.89997398853302,0.8707185983657837,0.8851046562194824,0.909250020980835,0.8890082836151123,0.8990151882171631
19,Als NSA unterstützte er Carter in diplomatischer Handhabung internationaler Angelegenheiten wie die Camp David-Abkommen von 1978; normalisierte die Beziehungen zwischen den USA,"Als nationaler Sicherheitsberater unterstützte er Carter bei der diplomatischen Handhabung von Weltangelegenheiten wie dem Camp-David-Abkommen von 1978, der Normalisierung der Beziehungen zwischen den USA und China Ende der 1970er Jahre, der iranischen Revolution, die zur Geiselkrise im Iran 1979 führte, und der sowjetischen Invasion in Afghanistan 1979.","Als NSA unterstützte er Carter dabei, weltpolitische Angelegenheiten diplomatisch zu regeln, wie zum Beispiel die Camp-David-Abkommen von 1978; die Normalisierung der US-amerikanischen Beziehungen zu China in den späten 1970er Jahren; die iranische Revolution, die zur Geiselnahme im Iran von 1979 führte; und die sowjetische Invasion in Afghanistan von 1979.",0.8493430614471436,0.7428760528564453,0.7925500273704529,0.8430870771408081,0.7426331043243408,0.7896782159805298
20,"Der Film, mit Ryan Gosling und Emma Stone, erhielt Nominierungen in allen großen Kategorien.",Der Film mit Ryan Gosling und Emma Stone hat Nominierungen in allen Hauptkategorien erhalten.,Der Film mit Ryan Gosling und Emma Stone erhielt Nominierungen in allen wichtigen Kategorien.,0.9177330136299133,0.9258096218109131,0.9217536449432373,0.9491809606552124,0.9748779535293579,0.9618578553199768
21,Gosling und Stone erhielten Nominierungen für Beste Schauspielerin bzw. Schauspielerin.,Gosling und Stone wurden als bester Schauspieler beziehungsweise beste Schauspielerin nominiert.,Gosling und Stone erhielten Nominierungen für den besten Schauspieler bzw. die beste Schauspielerin.,0.9065085649490356,0.9326916933059692,0.9194137454032898,0.961977481842041,0.9358196258544922,0.948718249797821
22,"Weitere Nominierungen sind Best Picture, Director, Cinematografie, Costume Design, Film-Editing, Original Score, Production Design, Sound Editing, Sound Mixing und Original Screen","Weitere Nominierungen gibt es zum Beispiel für den besten Film, die Regie, die Kameraführung, das Kostümbild, den Schnitt, die Original-Filmmusik, das Produktionsdesign, den Tonschnitt, die Tonmischung und das Original-Drehbuch.","Die weiteren Nominierungen umfassen Beste Film, Regie, Kamera, Kostümbild, Film-Editing, Originalmusik, Produktionsdesign, Tonbearbeitung, Sound Mixing und Originaldrehbuch.",0.7894397974014282,0.7640756368637085,0.7765506505966187,0.8616807460784912,0.8300948143005371,0.8455929160118103
23,In den letzten Jahren hat Lionsgate seinen ersten Film „The Fools Who Dream“ und „The City of Stars“ veröffentlicht.,"Zwei Lieder aus dem Kinofilm, Audition (The Fools Who Dream) und City of Stars, bekamen Nominierungen für das beste eigenständige Lied. Lionsgate Studio bekam 26 Nominierungen – mehr als jedes andere Filmstudio.","Zwei Lieder aus dem Film, Audition (The Fools Who Dream) und City of Stars, erhielten Nominierungen für den besten Song. Das Studio Lionsgate erhielt 26 Nominierungen – mehr als jedes andere Studio.",0.7658084034919739,0.6940304040908813,0.7281547784805298,0.7659144401550293,0.7043122053146362,0.733822762966156
24,"Am späten Sonntag kündigte der US-Präsident Donald Trump in einer Erklärung über den Pressesekretär an, dass US-Truppen Syrien verlassen","Am späten Sonntag kündigte der Präsident der Vereinigten Staaten, Donald Trump, in einer durch den Pressesekretär verlesenen Erklärung an, dass die US-Truppen Syrien verlassen würden.","Spät am Sonntag kündigte der Präsident der Vereinigten Staaten, Donald Trump, in einer Erklärung, die über den Pressesprecher übermittelt wurde, an, dass die US-Truppen Syrien verlassen würden.",0.9088990688323975,0.8568243980407715,0.8820937871932983,0.8893910646438599,0.8159166574478149,0.8510710000991821
25,Die Ankündigung erfolgte nach einem Telefongespräch mit dem türkischen Präsidenten Recep Tayyip Erdoan.,Die Ankündigung erfolgte nach einem Telefongespräch von Trump mit dem türkischen Präsidenten Recep Tayyip Erdoğan.,"Die Ankündigung wurde gemacht, nachdem Trump ein Telefonat mit dem türkischen Präsidenten Recep Tayyip Erdoğan geführt hatte.",0.9434781670570374,0.934138298034668,0.9387850165367126,0.8553011417388916,0.8503179550170898,0.8528022766113281
26,"Die Türkei würde auch die Bewachung von gefangenen ISIS-Kämpfern übernehmen, die sich, wie in der Erklärung festgestellt wurde, die europäischen Nationen","Die Türkei würde die Überwachung gefasster ISIS-Kämpfer durchführen, deren Rückführung, so hieß es in dem Statement, von europäischen Ländern abgelehnt wurde.","Die Türkei würde auch die Bewachung gefangener ISIS-Kämpfer übernehmen, die, wie in der Erklärung erwähnt, von europäischen Ländern zurückgewiesen wurden, repatriiert zu werden.",0.8173474073410034,0.8015257120132446,0.8093592524528503,0.8745517730712891,0.8324089050292969,0.8529601097106934
27,"Dies bestätigt nicht nur, dass zumindest einige Dinosaurier Federn hatten, eine Theorie, die bereits weit verbreitet ist, sondern gibt Details Fossilien im Allgemeinen nicht,","Dies bestätigt nicht nur, dass zumindest einige Dinosaurier Federn hatten, eine Theorie, die bereits weit verbreitet ist, sondern liefert auch Details, die Fossilien im Allgemeinen nicht liefern können, wie etwa Farbe und dreidimensionale Anordnung.","Dies bestätigt nicht nur, dass zumindest einige Dinosaurier Federn hatten, eine bereits weit verbreitete Theorie, sondern liefert auch Details, die Fossilien im Allgemeinen nicht bieten können, wie Farbe und dreidimensionale Anordnung.",0.9261938333511353,0.8311519622802734,0.8761028051376343,0.8880144357681274,0.8184605836868286,0.8518199920654297
28,". Wissenschaftler sagen, dass das Pflaumen dieses Tieres Kastanienbraun auf der Spitze mit einer hellen oder carotenoiden Unterseite war","Wissenschaftler sagen, dass das Gefieder dieses Tieres auf der Oberseite kastanienbraun und auf der Unterseite hell- oder carotinoidfarben war.","Wissenschaftler sagen, dass das Federkleid dieses Tieres oben kastanienbraun und an der Unterseite blass oder carotinoidfarben war.",0.8294541835784912,0.8240764141082764,0.8267565369606018,0.8256426453590393,0.8210959434509277,0.8233630657196045
29,Die Entdeckung gibt auch Einblick in die Entwicklung von Federn bei Vögeln.,Der Fund gewährt auch Einblicke in die Evolution von Federn bei Vögeln.,Der Fund gewährt auch Einblicke in die Entwicklung von Federn bei Vögeln.,0.931962251663208,0.9074337482452393,0.91953444480896,0.9416844248771667,0.9164338111877441,0.9288875460624695
30,"Da die Dinosaurierfedern keine gut entwickelte Welle haben, nannte rachis, sondern andere Eigenschaften von Federn — Barbs und Barb","Weil die Dinosaurierfedern keinen gut entwickelten Schaft besitzen, der Rachis genannt wird, aber andere Merkmale von Federn besitzen – Widerhaken und Barbules – schlossen die Forscher daraus, dass die Rachis vermutlich eine spätere evolutionäre Entwicklung war als diese anderen Merkmale.","Da die Dinosaurierfedern keinen gut entwickelten Schaft, den sogenannten Rachis, besitzen, aber andere Merkmale von Federn – Haken und Häkchen – aufweisen, schlossen die Forscher daraus, dass der Rachis wahrscheinlich eine spätere evolutionäre Entwicklung war als diese anderen Merkmale.",0.7916383743286133,0.7102806568145752,0.7487559914588928,0.7830532789230347,0.701772928237915,0.740188479423523
31,"Die Federn weisen darauf hin, dass sie nicht im Flug, sondern zur Temperaturregulierung oder -darstellung verwendet wurden.","Die Struktur der Federn lässt vermuten, dass sie nicht zum Fliegen,, sondern eher zur Temperaturregulierung oder zum Herzeigen verwendet wurden. Die Forscher vermuteten, dass die Probe, obwohl es sich um den Schwanz eines jungen Dinosauriers handelt, das Gefieder eines Ausgewachsenen zeigt und nicht die Daunen eines Kükens.","Die Struktur der Federn deutet darauf hin, dass sie nicht im Flug verwendet wurden, sondern eher zur Temperaturregulierung oder zur Schau. Die Forscher schlugen vor, dass, obwohl dies der Schwanz eines jungen Dinosauriers ist, die Probe ein Erwachsenengefieder und nicht das Daunenfieder eines Kükens zeigt.",0.8412830829620361,0.7151843309402466,0.7731257081031799,0.8773691058158875,0.7383421659469604,0.8018742203712463
32,"Die Forscher schlugen vor, dass, obwohl dies der Schwanz eines jungen Dinosauriers ist, die Probe zeigt erwachsene Pflaumen","Die Forscher behaupteten, dass, obwohl dies der Schwanz eines jungen Dinosauriers ist, die Probe das Gefieder eines Erwachsenen und keine Kükendaunen zeigt.","Die Forscher schlugen vor, dass, obwohl dies der Schwanz eines jungen Dinosauriers ist, das Sample das Gefieder eines Erwachsenen zeigt und nicht das Daunenfeder eines Kükens.",0.8821916580200195,0.8487062454223633,0.8651250600814819,0.8753178119659424,0.8371449112892151,0.8558059930801392
33,"Eine Autobombe, die gestern morgen am Polizeihauptquartier in Gaziantep, der Türkei, detoniert wurde, tötete zwei Poliz","Eine Autobombe detonierte am Morgen des gestrigen Tages im Polizeipräsidium des türkischen Gaziantep, tötete zwei Polizisten und verwundete über zwanzig weitere Menschen.","Eine Autob Bombe detonierte gestern Morgen am Polizeihauptquartier in Gaziantep, Türkei, tötete zwei Polizeibeamte und verletzte mehr als zwanzig andere Personen.",0.7955546975135803,0.7716243863105774,0.7834068536758423,0.8495047688484192,0.8120630979537964,0.8303620219230652
34,"Der Gouverneur sagte, dass 19 der Verletzten Polizeibeamten seien.",Nach Angaben des Gouverneursbüros handelt es sich bei neunzehn der Verletzten um Polizeibeamte.,"Das Büro des Gouverneurs teilte mit, dass neunzehn der Verletzten Polizisten waren.",0.8360355496406555,0.7709205746650696,0.8021588325500488,0.9058945775032043,0.8719550967216492,0.8886008858680725
35,"Die Polizei hat angekündigt, dass sie einen angeblichen Daesh (ISIL) militanten Verantwortlichen für den Angriff verdächtigen.","Die Polizei sagte, dass sie einen militanten Anhänger von Daesh (ISIL) hinter dem Angriff vermuten.","Die Polizei sagte, sie verdächtige einen mutmaßlichen Dschihadisten des IS (Daesh), für den Angriff verantwortlich zu sein.",0.8376006484031677,0.8867970705032349,0.8614971041679382,0.8184409141540527,0.8039132952690125,0.8111120462417603
36,"Sie fanden, dass die Sonne auf den gleichen Grundprinzipien betrieben wie andere Sterne: Die Aktivität aller Sterne im System wurde durch ihre Leuchtkraft","Sie haben herausgefunden, dass die Sonne auf Basis derselben Grundprinzipien funktioniert, wie andere Sterne: Es wurde herausgefunden, dass die Aktivität aller Sterne im System durch ihre Leuchtkraft, Rotation und sonst nichts angetrieben wird.","Sie fanden heraus, dass die Sonne auf denselben grundlegenden Prinzipien wie andere Sterne basierte: Die Aktivität aller Sterne im System wurde als von ihrer Helligkeit und ihrer Rotation angetrieben festgestellt, und sonst nichts.",0.8954252004623413,0.805194616317749,0.8479161858558655,0.8706626296043396,0.7951189279556274,0.8311778903007507
37,"Die Leuchtkraft und Rotation werden zusammen verwendet, um die Rossby-Nummer eines Sterns zu bestimmen, die mit dem Plasmafluss verbunden ist.","Um die Rossby-Zahl eines Sterns zu bestimmen, die mit dem Plasmastrom in Zusammenhang steht, werden die Leuchtkraft und die Rotation gemeinsam einbezogen.","Die Helligkeit und die Rotation werden zusammen verwendet, um die Rossby-Zahl eines Sterns zu bestimmen, die mit dem Plasmafluss in Beziehung steht.",0.8945359587669373,0.865770161151886,0.8799179792404175,0.9423686265945435,0.9367051124572754,0.9395282864570618
38,"Je kleiner die Rossby-Nummer ist, desto weniger aktiv ist der Stern in Bezug auf magnetische Umkehrungen.","Je kleiner die Rossby-Zahl ist, umso weniger aktiv ist der Stern in Bezug auf Umpolungen des Magnetfelds.","Je kleiner die Rossby-Zahl, desto weniger aktiv ist der Stern hinsichtlich magnetischer Umkehrungen.",0.9299620389938354,0.9223897457122803,0.9261603951454163,0.9449546337127686,0.9577855467796326,0.9513267874717712
39,Während seiner Reise erlitt Iwasaki bei vielen Gelegenheiten Probleme.,Während der Reise geriet Iwasaki bei vielen Gelegenheiten in Schwierigkeiten.,Während seiner Reise hatte Iwasaki viele Probleme.,0.929764986038208,0.9381011128425598,0.9339144229888916,0.848679780960083,0.945067286491394,0.8942837715148926
40,"Er wurde von Piraten beraubt, in Tibet von einem rabiden Hund angegriffen, entging der Ehe in Nepal und wurde in Indien ver","Er wurde von Piraten ausgeraubt, in Tibet von einem tollwütigen Hund angegriffen, konnte einer Heirat in Nepal entfliehen und wurde in Indien verhaftet.","Er wurde von Piraten beraubt, in Tibet von einem tollwütigen Hund angegriffen, entkam einer Ehe in Nepal und wurde in Indien festgenommen.",0.9044342637062073,0.8597722053527832,0.881537914276123,0.9314988851547241,0.9097377061843872,0.9204897284507751
41,Der 802.11n-Standard funktioniert sowohl auf den Frequenzen 2.4Ghz als auch 5.0Ghz.,"Der 802.11n-Standard läuft auf den Frequenzen 2,4 Ghz sowie 5,0 Ghz.","Der 802.11n-Standard funktioniert sowohl im 2,4-GHz- als auch im 5,0-GHz-Frequenzbereich.",0.9211484789848328,0.9520618915557861,0.9363501071929932,0.9029591679573059,0.8891950249671936,0.896024227142334
42,"Dies ermöglicht es, rückwärts kompatibel mit 802.11a, 802.11b und 802.11g zu sein, vorausgesetzt, die Basisstation verfügt","Dadurch kann er abwärtskompatibel mit 802.11a, 802.11b und 802.11g sein, vorausgesetzt, die Basisstation verfügt über Dual-Radio.","Dies wird es ermöglichen, rückwärtskompatibel mit 802.11a, 802.11b und 802.11g zu sein, vorausgesetzt, die Basisstation verfügt über Dualfunksender.",0.892662525177002,0.8804323673248291,0.8865052461624146,0.933569073677063,0.8941006064414978,0.9134087562561035
43,Die Geschwindigkeiten von 802.11n sind wesentlich schneller als die ihrer Vorgänger mit einem maximalen theoretischen Durchsatz von 600Mbit/s.,"Die Geschwindigkeit von 802,11 n ist wesentlich schneller als die der Vorgänger, die einen maximalen theoretischen Durchsatz von 600 Mbit/s hatten.","Die Geschwindigkeiten von 802.11n sind erheblich schneller als die seiner Vorgänger, mit einem maximalen theoretischen Durchsatz von 600 Mbit/s.",0.9352073669433594,0.9226824045181274,0.9289026260375977,0.9842936992645264,0.9770787358283997,0.9806729555130005
44,"Duvall, der mit zwei erwachsenen Kindern verheiratet ist, ließ keinen großen Eindruck auf Miller, dem die Geschichte verwandt war.","Duvall, verheiratet und zwei erwachsene Kinder, hat keinen großen Eindruck auf Miller gemacht, dem die Geschichte erzählt wurde.","Duvall, der verheiratet ist und zwei erwachsene Kinder hat, hinterließ bei Miller, dem die Geschichte erzählt wurde, keinen großen Eindruck.",0.8875068426132202,0.8946062922477722,0.8910424709320068,0.8850893378257751,0.8784840106964111,0.8817742466926575
45,"Als er um Kommentare gebeten wurde, sagte Miller: ""Mike spricht während der Anhörung sehr viel... Ich war bereit, so dass ich nicht wirklich","""Als er nach einem Kommentar gefragt wurde, sagte Miller: """"Mike spricht sehr viel während der Anhörung ... ich habe mich vorbereitet und konnte daher nicht richtig hören, was er sagte.""""""","Als er um einen Kommentar gebeten wurde, sagte Miller: „Mike redet viel während der Anhörung... Ich war damit beschäftigt, mich vorzubereiten, also habe ich nicht wirklich gehört, was er gesagt hat.“",0.8460179567337036,0.806132435798645,0.8255937695503235,0.8858423233032227,0.8216371536254883,0.8525326251983643
46,"""Wir werden uns bemühen, die Kohlendioxidemissionen pro Einheit des BIP bis 2020 gegenüber dem Niveau von 2005 deutlich zu senken"", sagte Hu.","„Wir werden uns bemühen, die Kohlendioxidemissionen pro BIP-Einheit bis 2020 gegenüber dem Niveau von 2005 deutlich zu senken“, sagte Hu.","„Wir werden uns bemühen, die Kohlendioxidemissionen pro Einheit BIP bis 2020 im Vergleich zum Niveau von 2005 erheblich zu senken“, sagte Hu.",0.9626602530479431,0.9608770608901978,0.961767852306366,0.9523065090179443,0.9537540674209595,0.9530296921730042
47,"Er hat keine Zahl für die Kürzungen festgelegt und erklärt, dass sie auf der Grundlage der chinesischen Wirtschaftsleistung erfolgen werden.","Er nannte keine Zahl für die Kürzungen, sondern sagte, sie würden auf der Grundlage der Wirtschaftsleistung Chinas vorgenommen.","Er nannte keine konkreten Zahlen für die Kürzungen und sagte, dass diese basierend auf Chinas Wirtschaftsausstoß vorgenommen werden.",0.9014482498168945,0.8956332206726074,0.8985313773155212,0.8643465042114258,0.8373706340789795,0.8506447672843933
48,"Hu ermutigte die Entwicklungsländer, ""zuerst den alten Weg der Verschmutzung zu vermeiden und später zu räumen"".","Hu ermutigte Entwicklungsländer „den alten Weg von erst verschmutzen und hinterher aufzuräumen, zu vermeiden“.","Hu ermutigte die Entwicklungsländer, ""den alten Weg der Verschmutzung zuerst und der Säuberung später zu vermeiden.""",0.8384460210800171,0.8380203247070312,0.8382331132888794,0.9226375818252563,0.9140070676803589,0.9183019995689392
